Critical,5897.4700000000,46,Delivery Truck,70.2000000000,1
Critical,5930.3400000000,41,Regular Air,6.5000000000,1
Critical,5934.3900000000,32,Regular Air,19.9900000000,1
Critical,5979.8400000000,46,Express Air,12.6500000000,1
Critical,6048.1800000000,17,Delivery Truck,60.0000000000,1
Critical,6057.2700000000,36,Regular Air,4.2000000000,1
Critical,6109.8170000000,48,Regular Air,8.0800000000,1
Critical,6123.9400000000,22,Delivery Truck,41.9100000000,1
Critical,6130.9000000000,35,Delivery Truck,35.8900000000,1
Critical,6133.1800000000,23,Delivery Truck,23.1900000000,1
Critical,6139.3400000000,29,Delivery Truck,69.6400000000,1
Critical,6170.0200000000,33,Delivery Truck,29.2100000000,1
Critical,6170.9120000000,35,Delivery Truck,69.6400000000,1
Critical,6230.6800000000,38,Delivery Truck,29.1000000000,1
Critical,6264.1855000000,34,Regular Air,19.9900000000,1
Critical,6277.7500000000,50,Delivery Truck,30.0000000000,1
Critical,6350.2900000000,10,Regular Air,24.4900000000,1
Critical,6403.3900000000,48,Delivery Truck,54.7400000000,1
Critical,6408.3000000000,24,Delivery Truck,35.6700000000,1
Critical,6435.8700000000,21,Delivery Truck,64.7300000000,1
Critical,6502.4600000000,12,Delivery Truck,64.5900000000,1
Critical,6532.4800000000,38,Delivery Truck,35.8900000000,1
Critical,6568.0240000000,24,Delivery Truck,40.1900000000,1
Critical,6608.2400000000,35,Regular Air,0.9900000000,1
Critical,6628.5500000000,50,Delivery Truck,17.8500000000,1
Critical,6648.5800000000,19,Delivery Truck,99.0000000000,1
Critical,6685.0500000000,25,Regular Air,24.4900000000,1
Critical,6742.4900000000,39,Regular Air,35.0000000000,1
Critical,6746.3120000000,48,Delivery Truck,29.2100000000,1
Critical,6766.8560000000,26,Delivery Truck,43.5700000000,1
Critical,6768.1600000000,44,Regular Air,6.5000000000,1
Critical,6776.9200000000,21,Delivery Truck,26.5300000000,1
Critical,6785.8600000000,27,Delivery Truck,62.7400000000,1
Critical,6802.3700000000,24,Delivery Truck,69.5500000000,1
Critical,6813.9300000000,16,Delivery Truck,49.0000000000,1
Critical,6863.9500000000,41,Express Air,19.9900000000,1
Critical,6878.5500000000,26,Delivery Truck,66.6700000000,1
Critical,6892.0700000000,32,Express Air,15.0100000000,1
Critical,6900.1300000000,38,Delivery Truck,23.5800000000,1
Critical,6944.0920000000,45,Express Air,13.9900000000,1
Critical,7036.1100000000,43,Regular Air,19.9900000000,1
Critical,7110.2400000000,32,Delivery Truck,69.6400000000,1
Critical,7195.2585000000,44,Express Air,8.0800000000,1
Critical,7202.9400000000,23,Delivery Truck,26.5300000000,1
Critical,7333.4500000000,27,Regular Air,35.0000000000,1
Critical,7497.0800000000,30,Delivery Truck,54.1200000000,1
Critical,7535.9600000000,46,Regular Air,19.9900000000,1
Critical,7608.8800000000,19,Express Air,19.9900000000,1
Critical,7817.4500000000,50,Delivery Truck,60.2000000000,1
Critical,7827.5100000000,50,Regular Air,5.5000000000,1
Critical,7841.5700000000,21,Express Air,19.9900000000,1
Critical,7965.9025000000,46,Regular Air,8.9900000000,1
Critical,8252.3610000000,49,Regular Air,4.2000000000,1
Critical,8270.5700000000,25,Delivery Truck,48.2600000000,1
Critical,8295.2900000000,48,Regular Air,19.9900000000,1
Critical,8467.6800000000,4,Delivery Truck,14.7000000000,1
Critical,8549.0400000000,42,Regular Air,11.5400000000,1
Critical,8551.5440000000,49,Regular Air,8.9900000000,1
Critical,8662.3400000000,15,Delivery Truck,49.0000000000,1
Critical,8817.7100000000,27,Delivery Truck,60.0000000000,1
Critical,8955.3400000000,31,Regular Air,24.4900000000,1
Critical,2.2400000000,1,Regular Air,0.7000000000,1
Critical,3.2000000000,1,Regular Air,1.4900000000,1
Critical,3.2300000000,2,Regular Air,0.7000000000,1
Critical,3.4200000000,1,Regular Air,1.4900000000,1
Critical,3.7700000000,1,Regular Air,0.9600000000,1
Critical,6.1300000000,2,Regular Air,0.4900000000,1
Critical,8.4900000000,1,Regular Air,4.6900000000,1
Critical,9.3700000000,2,Regular Air,1.2200000000,1
Critical,9.4000000000,3,Regular Air,1.9200000000,1
Critical,10.1200000000,3,Regular Air,1.5800000000,1
Critical,10.3900000000,6,Regular Air,0.7000000000,1
Critical,10.6500000000,4,Regular Air,0.5000000000,1
Critical,11.0800000000,4,Regular Air,4.0800000000,1
Critical,11.1600000000,1,Regular Air,5.3000000000,1
Critical,11.7600000000,3,Regular Air,0.5000000000,1
Critical,11.8700000000,1,Regular Air,5.4000000000,1
Critical,11.8900000000,9,Regular Air,0.7000000000,1
Critical,12.8000000000,4,Regular Air,0.7000000000,1
Critical,12.9500000000,10,Regular Air,0.7000000000,1
Critical,13.4200000000,4,Regular Air,0.9900000000,1
Critical,13.7100000000,3,Regular Air,3.9700000000,1
Critical,14.7400000000,5,Regular Air,0.7000000000,1
Critical,14.7500000000,4,Regular Air,1.3500000000,1
Critical,15.6000000000,5,Express Air,0.7800000000,1
Critical,15.7300000000,1,Regular Air,9.5400000000,1
Critical,15.8100000000,2,Regular Air,6.0700000000,1
Critical,16.2400000000,5,Regular Air,0.9900000000,1
Critical,16.3500000000,8,Regular Air,1.4900000000,1
Critical,16.8100000000,2,Express Air,2.1400000000,1
Critical,17.0600000000,2,Regular Air,5.2900000000,1
Critical,17.5200000000,3,Regular Air,5.0400000000,1
Critical,17.5900000000,1,Express Air,0.5000000000,1
Critical,17.7700000000,15,Regular Air,2.9600000000,1
Critical,18.4600000000,4,Regular Air,0.5000000000,1
Critical,18.7000000000,3,Regular Air,5.8300000000,1
Critical,18.8100000000,2,Regular Air,7.9600000000,1
Critical,19.1700000000,5,Regular Air,3.9700000000,1
Critical,19.3600000000,7,Express Air,0.7000000000,1
Critical,19.4600000000,3,Regular Air,0.5000000000,1
Critical,19.5700000000,3,Regular Air,1.2000000000,1
Critical,19.9600000000,1,Express Air,4.8600000000,1
Critical,19.9800000000,3,Regular Air,4.7500000000,1
Critical,20.1900000000,4,Regular Air,0.5000000000,1
Critical,20.1900000000,6,Regular Air,0.9900000000,1
Critical,21.4600000000,3,Regular Air,6.2600000000,1
Critical,21.5600000000,5,Regular Air,0.5000000000,1
Critical,21.9900000000,8,Regular Air,0.5000000000,1
Critical,22.1900000000,6,Regular Air,1.8600000000,1
Critical,22.3700000000,8,Regular Air,2.4000000000,1
Critical,22.4500000000,15,Regular Air,0.7000000000,1
Critical,23.2300000000,4,Regular Air,6.7200000000,1
Critical,23.3800000000,3,Regular Air,5.1400000000,1
Critical,23.7000000000,1,Regular Air,4.1000000000,1
Critical,24.5100000000,2,Regular Air,8.9400000000,1
Critical,24.7600000000,9,Regular Air,0.7000000000,1
Critical,25.7200000000,2,Regular Air,3.3700000000,1
Critical,25.9600000000,2,Regular Air,6.2400000000,1
Critical,26.0900000000,9,Regular Air,0.9300000000,1
Critical,26.1300000000,3,Regular Air,4.0000000000,1
Critical,26.5300000000,3,Regular Air,6.9200000000,1
Critical,27.9600000000,1,Regular Air,13.5600000000,1
Critical,28.1500000000,4,Regular Air,5.2900000000,1
Critical,28.8200000000,14,Regular Air,1.4900000000,1
Critical,29.0300000000,2,Regular Air,5.0100000000,1
Critical,29.1900000000,6,Regular Air,1.4900000000,1
Critical,29.3200000000,2,Express Air,11.1500000000,1
Critical,29.7100000000,12,Regular Air,1.9200000000,1
Critical,29.9900000000,1,Regular Air,8.3200000000,1
Critical,30.8500000000,4,Regular Air,5.7900000000,1
Critical,30.9500000000,4,Regular Air,6.2200000000,1
Critical,31.1300000000,18,Regular Air,1.0000000000,1
Critical,31.1800000000,4,Regular Air,5.2200000000,1
Critical,31.6000000000,12,Regular Air,0.9300000000,1
Critical,31.7000000000,2,Regular Air,1.9900000000,1
Critical,31.8700000000,8,Regular Air,1.2000000000,1
Critical,32.3700000000,13,Regular Air,5.3300000000,1
Critical,32.6900000000,5,Regular Air,7.5400000000,1
Critical,33.1100000000,13,Regular Air,4.5700000000,1
Critical,33.9600000000,18,Regular Air,0.7000000000,1
Critical,34.0100000000,12,Regular Air,0.5000000000,1
Critical,34.1800000000,9,Regular Air,2.2000000000,1
Critical,34.8800000000,2,Regular Air,8.7800000000,1
Critical,34.9400000000,20,Regular Air,1.9900000000,1
Critical,35.1700000000,11,Regular Air,0.9900000000,1
Critical,35.2800000000,8,Regular Air,7.4900000000,1
Critical,35.5100000000,18,Express Air,1.5700000000,1
Critical,36.2300000000,16,Regular Air,1.9900000000,1
Critical,36.2600000000,10,Regular Air,3.9700000000,1
Critical,36.7500000000,19,Regular Air,1.4900000000,1
Critical,37.0600000000,17,Regular Air,0.7000000000,1
Critical,38.2900000000,20,Regular Air,1.6300000000,1
Critical,38.5000000000,2,Regular Air,9.4000000000,1
Critical,38.5800000000,4,Regular Air,2.1500000000,1
Critical,38.8800000000,22,Regular Air,1.5600000000,1
Critical,39.2300000000,17,Regular Air,5.3300000000,1
Critical,40.1100000000,7,Regular Air,5.1400000000,1
Critical,40.7500000000,5,Regular Air,8.7400000000,1
Critical,40.7900000000,3,Regular Air,5.7200000000,1
Critical,40.8500000000,16,Regular Air,0.8000000000,1
Critical,41.0600000000,4,Regular Air,6.2800000000,1
Critical,41.2300000000,35,Regular Air,0.7000000000,1
Critical,42.2300000000,23,Regular Air,0.7600000000,1
Critical,42.2900000000,17,Regular Air,6.0500000000,1
Critical,42.6600000000,5,Regular Air,4.7100000000,1
Critical,42.8900000000,5,Regular Air,8.3700000000,1
Critical,43.4900000000,5,Regular Air,1.9900000000,1
Critical,43.5500000000,5,Regular Air,2.1500000000,1
Critical,43.5700000000,35,Regular Air,0.7000000000,1
Critical,43.9000000000,1,Regular Air,4.2700000000,1
Critical,43.9600000000,15,Regular Air,1.4900000000,1
Critical,44.1000000000,16,Regular Air,1.3000000000,1
Critical,45.3100000000,11,Regular Air,2.9700000000,1
Critical,45.6300000000,12,Regular Air,0.5000000000,1
Critical,45.8000000000,18,Regular Air,4.5700000000,1
Critical,46.3700000000,37,Regular Air,0.7000000000,1
Critical,46.9400000000,1,Regular Air,3.5000000000,1
Critical,47.4400000000,17,Regular Air,0.5000000000,1
Critical,47.4500000000,16,Regular Air,1.4900000000,1
Critical,47.5500000000,18,Express Air,1.0000000000,1
Critical,47.8600000000,4,Regular Air,7.2900000000,1
Critical,48.0100000000,21,Express Air,1.1200000000,1
Critical,48.7500000000,11,Regular Air,1.4900000000,1
Critical,49.0400000000,8,Regular Air,1.3900000000,1
Critical,49.7400000000,13,Regular Air,0.5000000000,1
Critical,49.8900000000,9,Regular Air,6.0700000000,1
Critical,50.1900000000,13,Regular Air,6.8300000000,1
Critical,50.4700000000,7,Regular Air,7.4900000000,1
Critical,50.7000000000,8,Regular Air,7.7800000000,1
Critical,50.9900000000,19,Regular Air,1.3400000000,1
Critical,51.8330000000,1,Regular Air,5.0000000000,1
Critical,52.3900000000,8,Regular Air,5.5700000000,1
Critical,52.4300000000,4,Express Air,6.2200000000,1
Critical,53.1400000000,8,Regular Air,7.7800000000,1
Critical,53.1800000000,9,Regular Air,6.9800000000,1
Critical,53.3300000000,31,Regular Air,0.7000000000,1
Critical,53.7200000000,6,Regular Air,2.0100000000,1
Critical,53.9100000000,17,Regular Air,0.4900000000,1
Critical,54.2300000000,7,Regular Air,5.4700000000,1
Critical,54.2800000000,6,Express Air,5.2200000000,1
Critical,54.3000000000,6,Regular Air,2.0300000000,1
Critical,54.5900000000,11,Regular Air,6.8900000000,1
Critical,54.8000000000,5,Regular Air,1.9900000000,1
Critical,55.2000000000,15,Regular Air,1.6300000000,1
Critical,55.3400000000,2,Regular Air,11.5400000000,1
Critical,55.6600000000,17,Regular Air,2.3100000000,1
Critical,55.8200000000,10,Regular Air,5.7200000000,1
Critical,55.8200000000,18,Regular Air,0.8100000000,1
Critical,55.8900000000,50,Regular Air,0.7000000000,1
Critical,56.2100000000,21,Regular Air,0.8000000000,1
Critical,56.4100000000,18,Regular Air,0.9900000000,1
Critical,57.0400000000,8,Regular Air,6.8100000000,1
Critical,57.2200000000,8,Regular Air,6.6000000000,1
Critical,57.9600000000,17,Regular Air,3.9700000000,1
Critical,58.1400000000,3,Regular Air,4.8100000000,1
Critical,58.1400000000,21,Regular Air,0.9700000000,1
Critical,58.4800000000,33,Regular Air,1.0000000000,1
Critical,58.5300000000,47,Regular Air,0.7000000000,1
Critical,58.8400000000,6,Regular Air,3.7200000000,1
Critical,59.8500000000,20,Regular Air,3.5000000000,1
Critical,59.9300000000,2,Regular Air,4.0000000000,1
Critical,59.9900000000,7,Regular Air,4.8200000000,1
Critical,60.1900000000,7,Regular Air,2.5000000000,1
Critical,60.3600000000,24,Regular Air,6.0500000000,1
Critical,60.7600000000,16,Regular Air,1.6100000000,1
Critical,61.0000000000,9,Regular Air,6.8100000000,1
Critical,61.5000000000,16,Regular Air,2.9700000000,1
Critical,61.9400000000,21,Express Air,2.0300000000,1
Critical,62.2600000000,1,Regular Air,10.7500000000,1
Critical,62.5400000000,3,Regular Air,13.1800000000,1
Critical,63.1400000000,19,Regular Air,3.9700000000,1
Critical,63.3400000000,17,Regular Air,6.2700000000,1
Critical,63.4270000000,2,Regular Air,5.0000000000,1
Critical,63.5300000000,36,Regular Air,0.7900000000,1
Critical,63.9100000000,9,Regular Air,6.3500000000,1
Critical,64.8200000000,28,Regular Air,1.9900000000,1
Critical,65.1200000000,38,Regular Air,1.0000000000,1
Critical,65.1600000000,29,Regular Air,1.3800000000,1
Critical,65.3900000000,36,Regular Air,1.0000000000,1
Critical,65.4200000000,36,Regular Air,4.0800000000,1
Critical,65.6100000000,9,Regular Air,3.5200000000,1
Critical,66.1200000000,24,Regular Air,0.7000000000,1
Critical,66.3300000000,15,Regular Air,5.0400000000,1
Critical,66.4100000000,7,Regular Air,8.2900000000,1
Critical,66.6300000000,5,Regular Air,4.9800000000,1
Critical,67.0300000000,20,Regular Air,1.9200000000,1
Critical,67.3500000000,24,Regular Air,0.5000000000,1
Critical,67.5800000000,25,Express Air,0.8000000000,1
Critical,67.7200000000,28,Regular Air,6.0500000000,1
Critical,67.7300000000,17,Regular Air,0.9400000000,1
Critical,68.4200000000,33,Regular Air,2.5600000000,1
Critical,68.5000000000,24,Regular Air,1.4900000000,1
Critical,68.6400000000,3,Regular Air,8.9900000000,1
Critical,68.7300000000,23,Regular Air,0.8100000000,1
Critical,68.9700000000,24,Regular Air,0.9700000000,1
Critical,69.5700000000,8,Regular Air,6.5000000000,1
Critical,70.0200000000,10,Regular Air,0.5000000000,1
Critical,70.0800000000,7,Regular Air,3.7200000000,1
Critical,70.2400000000,13,Regular Air,7.4400000000,1
Critical,70.6600000000,21,Regular Air,3.9700000000,1
Critical,71.0400000000,39,Regular Air,1.4900000000,1
Critical,71.2400000000,10,Regular Air,3.1000000000,1
Critical,71.7700000000,19,Regular Air,0.7100000000,1
Critical,72.0035000000,4,Regular Air,2.5000000000,1
Critical,72.0800000000,16,Regular Air,5.6800000000,1
Critical,72.4600000000,3,Delivery Truck,27.7500000000,1
Critical,73.0700000000,4,Regular Air,11.2500000000,1
Critical,73.6200000000,11,Regular Air,5.3500000000,1
Critical,73.7000000000,9,Express Air,4.0000000000,1
Critical,73.8600000000,7,Regular Air,9.4500000000,1
Critical,74.2500000000,17,Regular Air,5.2600000000,1
Critical,74.8700000000,10,Regular Air,8.1900000000,1
Critical,74.9900000000,43,Regular Air,0.8300000000,1
Critical,75.1400000000,42,Regular Air,0.7000000000,1
Critical,75.1900000000,19,Regular Air,7.5000000000,1
Critical,75.2600000000,9,Regular Air,5.8300000000,1
Critical,76.0600000000,24,Regular Air,0.4900000000,1
Critical,76.4200000000,15,Regular Air,3.0100000000,1
Critical,76.4800000000,36,Regular Air,0.7800000000,1
Critical,76.6100000000,12,Regular Air,5.2900000000,1
Critical,76.8100000000,13,Regular Air,7.5400000000,1
Critical,77.5500000000,33,Regular Air,1.9900000000,1
Critical,77.5700000000,19,Regular Air,5.4700000000,1
Critical,77.6000000000,6,Regular Air,11.2500000000,1
Critical,78.0300000000,26,Regular Air,1.0500000000,1
Critical,78.0800000000,43,Regular Air,0.7500000000,1
Critical,78.0800000000,46,Regular Air,1.5700000000,1
Critical,78.2600000000,25,Express Air,0.5000000000,1
Critical,78.3600000000,12,Regular Air,1.5000000000,1
Critical,78.4400000000,14,Regular Air,1.4900000000,1
Critical,78.4700000000,27,Regular Air,0.9900000000,1
Critical,78.5100000000,36,Regular Air,1.3800000000,1
Critical,78.6800000000,11,Regular Air,6.2200000000,1
Critical,78.7200000000,10,Regular Air,5.8300000000,1
Critical,78.7900000000,5,Regular Air,6.7500000000,1
Critical,79.1900000000,11,Regular Air,2.0000000000,1
Critical,79.3700000000,25,Regular Air,1.3500000000,1
Critical,79.4400000000,27,Regular Air,0.5000000000,1
Critical,80.2900000000,4,Regular Air,5.2100000000,1
Critical,80.3300000000,48,Regular Air,0.8300000000,1
Critical,80.4500000000,21,Regular Air,4.6900000000,1
Critical,80.5300000000,28,Regular Air,0.7000000000,1
Critical,80.5900000000,10,Regular Air,5.8300000000,1
Critical,81.5800000000,7,Regular Air,3.3700000000,1
Critical,82.9300000000,38,Regular Air,1.3800000000,1
Critical,82.9700000000,20,Regular Air,0.5000000000,1
Critical,83.8900000000,12,Regular Air,5.4800000000,1
Critical,84.6100000000,43,Regular Air,1.4900000000,1
Critical,85.5600000000,15,Regular Air,5.6600000000,1
Critical,85.9600000000,4,Express Air,8.9900000000,1
Critical,86.0000000000,10,Regular Air,9.2300000000,1
Critical,86.2900000000,17,Regular Air,0.4900000000,1
Critical,86.4700000000,17,Regular Air,2.9900000000,1
Critical,86.9200000000,2,Regular Air,13.8900000000,1
Critical,87.0900000000,3,Regular Air,7.8700000000,1
Critical,87.4400000000,49,Regular Air,0.7000000000,1
Critical,88.3150000000,5,Regular Air,0.9900000000,1
Critical,88.3700000000,25,Regular Air,0.5000000000,1
Critical,88.6100000000,19,Express Air,1.4900000000,1
Critical,88.8400000000,18,Regular Air,4.7200000000,1
Critical,89.8900000000,15,Regular Air,7.9600000000,1
Critical,89.9600000000,22,Regular Air,6.8900000000,1
Critical,89.9700000000,15,Regular Air,1.4600000000,1
Critical,90.0600000000,10,Express Air,8.9900000000,1
Critical,90.3700000000,9,Regular Air,49.0000000000,1
Critical,90.5800000000,7,Regular Air,6.2700000000,1
Critical,90.8800000000,41,Regular Air,0.7800000000,1
Critical,90.9300000000,17,Regular Air,2.0400000000,1
Critical,91.7500000000,14,Regular Air,2.9900000000,1
Critical,91.9400000000,23,Regular Air,2.0000000000,1
Critical,92.0200000000,9,Regular Air,4.6800000000,1
Critical,92.1500000000,20,Regular Air,0.5000000000,1
Critical,92.6300000000,43,Regular Air,2.5600000000,1
Critical,92.7700000000,18,Regular Air,3.0500000000,1
Critical,93.0500000000,23,Regular Air,1.4900000000,1
Critical,93.2600000000,18,Regular Air,4.7000000000,1
Critical,94.4600000000,27,Regular Air,4.2000000000,1
Critical,95.0555000000,2,Regular Air,5.0000000000,1
Critical,95.0800000000,20,Regular Air,0.5000000000,1
Critical,95.0900000000,9,Regular Air,3.3700000000,1
Critical,95.2200000000,18,Regular Air,4.7000000000,1
Critical,95.3000000000,20,Regular Air,1.2200000000,1
Critical,95.3800000000,5,Regular Air,13.1800000000,1
Critical,95.6800000000,13,Express Air,5.1400000000,1
Critical,96.0100000000,11,Regular Air,6.5000000000,1
Critical,96.2100000000,6,Regular Air,57.4000000000,1
Critical,96.2300000000,31,Regular Air,0.9900000000,1
Critical,97.0200000000,10,Regular Air,1.9900000000,1
Critical,97.1300000000,1,Regular Air,0.4900000000,1
Critical,97.5700000000,4,Regular Air,14.8700000000,1
Critical,97.6500000000,20,Express Air,6.9200000000,1
Critical,97.7400000000,12,Regular Air,4.7100000000,1
Critical,97.8600000000,6,Regular Air,8.9900000000,1
Critical,98.3700000000,14,Express Air,9.1700000000,1
Critical,98.4600000000,32,Regular Air,0.5000000000,1
Critical,98.5100000000,21,Express Air,0.5000000000,1
Critical,98.6600000000,5,Regular Air,9.0300000000,1
Critical,98.7700000000,21,Regular Air,0.5000000000,1
Critical,99.5500000000,18,Express Air,4.6200000000,1
Critical,100.1300000000,22,Regular Air,1.5200000000,1
Critical,100.6800000000,36,Regular Air,2.4000000000,1
Critical,100.8700000000,36,Regular Air,0.7000000000,1
Critical,101.1300000000,21,Regular Air,5.8300000000,1
Critical,102.9900000000,16,Regular Air,9.6800000000,1
Critical,103.0300000000,49,Regular Air,2.5600000000,1
Critical,103.4800000000,32,Regular Air,1.1400000000,1
Critical,103.6000000000,43,Express Air,1.9200000000,1
Critical,103.6800000000,19,Regular Air,5.8500000000,1
Critical,103.9000000000,4,Express Air,7.5800000000,1
Critical,104.2000000000,7,Regular Air,3.5000000000,1
Critical,104.4600000000,7,Regular Air,7.5100000000,1
Critical,104.5100000000,13,Regular Air,4.7100000000,1
Critical,104.8200000000,23,Express Air,2.5000000000,1
Critical,104.9700000000,39,Regular Air,0.9300000000,1
Critical,105.4800000000,15,Regular Air,7.3700000000,1
Critical,105.9400000000,7,Regular Air,7.1700000000,1
Critical,106.0300000000,26,Regular Air,0.5000000000,1
Critical,106.0500000000,9,Regular Air,6.1200000000,1
Critical,106.0600000000,35,Regular Air,1.9200000000,1
Critical,106.1000000000,15,Express Air,8.1900000000,1
Critical,106.6900000000,22,Regular Air,5.8300000000,1
Critical,107.4100000000,24,Regular Air,1.4900000000,1
Critical,107.5600000000,17,Regular Air,54.9500000000,1
Critical,108.0900000000,20,Regular Air,1.3900000000,1
Critical,108.2100000000,19,Express Air,5.6600000000,1
Critical,108.4200000000,16,Regular Air,6.8100000000,1
Critical,109.2900000000,21,Regular Air,6.2600000000,1
Critical,109.3700000000,11,Regular Air,1.7900000000,1
Critical,109.7100000000,15,Regular Air,3.6800000000,1
Critical,109.8700000000,21,Regular Air,7.5400000000,1
Critical,109.9000000000,37,Express Air,0.5000000000,1
Critical,110.0300000000,5,Regular Air,10.4900000000,1
Critical,110.3200000000,31,Regular Air,1.3200000000,1
Critical,110.3600000000,39,Regular Air,0.9300000000,1
Critical,110.4200000000,22,Regular Air,3.6300000000,1
Critical,110.9600000000,46,Regular Air,0.5000000000,1
Critical,111.3700000000,37,Regular Air,0.5000000000,1
Critical,111.3900000000,37,Regular Air,0.7000000000,1
Critical,111.9000000000,16,Regular Air,1.2200000000,1
Critical,112.5700000000,27,Regular Air,0.9400000000,1
Critical,112.6000000000,30,Regular Air,1.3200000000,1
Critical,112.6300000000,43,Regular Air,6.3500000000,1
Critical,113.8900000000,9,Regular Air,8.9900000000,1
Critical,114.1400000000,23,Regular Air,5.4900000000,1
Critical,114.8300000000,4,Regular Air,1.9900000000,1
Critical,115.1000000000,23,Regular Air,0.5000000000,1
Critical,115.2400000000,44,Regular Air,0.5000000000,1
Critical,115.8100000000,43,Regular Air,1.0100000000,1
Critical,116.3140000000,2,Regular Air,3.9000000000,1
Critical,116.3700000000,27,Express Air,0.5000000000,1
Critical,116.5700000000,23,Regular Air,4.7200000000,1
Critical,117.9100000000,34,Regular Air,1.0900000000,1
Critical,118.0600000000,5,Regular Air,5.0800000000,1
Critical,118.5600000000,22,Express Air,5.6800000000,1
Critical,119.6300000000,22,Regular Air,3.6300000000,1
Critical,120.0300000000,41,Regular Air,1.4900000000,1
Critical,120.5200000000,15,Regular Air,1.2500000000,1
Critical,121.0900000000,17,Regular Air,5.6600000000,1
Critical,121.2600000000,3,Regular Air,7.5000000000,1
Critical,121.3000000000,21,Regular Air,5.5900000000,1
Critical,121.6600000000,13,Regular Air,5.6000000000,1
Critical,121.7300000000,23,Regular Air,6.0700000000,1
Critical,121.8100000000,24,Regular Air,4.8600000000,1
Critical,121.9200000000,40,Express Air,0.5000000000,1
